title,price,preprice,discount,url,brand,sku,main_material,gender
Flat Sneakers Shoes - Comfortable Slip-on Shoes For Kids - Silver Color,495.0,795.0,0.0038,https://www.jumia.com.eg/generic-flat-sneakers-shoes-comfortable-slip-on-shoes-for-kids-silver-color-40841774.html,adidas,GE810FS0SEOZ8NAFAMZ,leather,Kids
Reebok Flexagon Energy Tr 4 Shoes-Low - Black,5689.0,6689.0,0.0015,https://www.jumia.com.eg/reebok-flexagon-energy-tr-4-shoes-low-black-130148029.html,reebok,RE030FS36D11JNAFAMZ,mesh,Unisex
ADIDAS IDAS Advantage Base 2.0 Shoes,4599.0,4599.0,0.0,https://www.jumia.com.eg/adidas-idas-advantage-base-2.0-shoes-132958450.html,adidas,AD537FS1QSXGJNAFAMZ,synthetic,Unisex
Anta Cross-Training Shoes For Women - Multi Color,4141.0,4869.0,0.0015,https://www.jumia.com.eg/anta-cross-training-shoes-for-women-multi-color-130126957.html,anta,AN244FS2WRH87NAFAMZ,mixed,Men
ADIDAS ADIDAS Adidas Star Wars The Mandalorian Monofit Trainer Shoes Infants,3199.0,3199.0,0.0,https://www.jumia.com.eg/adidas-adidas-adidas-star-wars-the-mandalorian-monofit-trainer-shoes-infants-132958469.html,adidas,AD537FS38ZDIBNAFAMZ,synthetic,Unisex
Nike W Revolution 7 Womens Footwear,6264.5,7409.0,0.0016,https://www.jumia.com.eg/nike-w-revolution-7-womens-footwear-129943029.html,nike,NI948FS36BZ5CNAFAMZ,textile,Men
ADIDAS Tensaur Sport Training Lace Shoes,1636.0,2799.0,0.0042,https://www.jumia.com.eg/adidas-tensaur-sport-training-lace-shoes-133686188.html,adidas,AD537FS3413UHNAFAMZ,textile,Unisex
Activ Casual Trendy Fossil Grey with Touch of Cyan Sneakers,1679.0,3499.0,0.0052,https://www.jumia.com.eg/activ-casual-trendy-fossil-grey-with-touch-of-cyan-sneakers-126143865.html,activ,AC452FS2LDI0INAFAMZ,mesh,Unisex
Activ Greyish Purple Self Pattern Comfy Slip On Shoes,1189.0,2999.0,0.006,https://www.jumia.com.eg/activ-greyish-purple-self-pattern-comfy-slip-on-shoes-133729836.html,activ,AC452FS2PKSFXNAFAMZ,textile,Unisex
Activ Casual Trendy Lavender with Touch of Fuchsia Sneakers,1679.0,3499.0,0.0052,https://www.jumia.com.eg/activ-casual-trendy-lavender-with-touch-of-fuchsia-sneakers-126143087.html,activ,AC452FS2XZW1ENAFAMZ,mesh,Unisex
ADIDAS Ultimashow 2.0 Shoes,2455.0,4199.0,0.0042,https://www.jumia.com.eg/adidas-ultimashow-2.0-shoes-133849613.html,adidas,AD537FS26EODTNAFAMZ,synthetic,Unisex
"Classic Shoes - Nature Genuine Leather is a must-have for your wardrobe, combining sophistication with practical features for daily wear.",800.0,1000.0,0.002,https://www.jumia.com.eg/generic-classic-shoes-nature-genuine-leather-is-a-must-have-for-your-wardrobe-combining-sophistication-with-practical-features-for-daily-wear.-133604426.html,adidas,GE810FS2OPNZTNAFAMZ,mixed,Unisex
Skechers Bobs B Flex Lo Sneakers - Black,5546.0,6519.0,0.0015,https://www.jumia.com.eg/skechers-bobs-b-flex-lo-sneakers-black-130119866.html,skechers,SK596FS2RD1ZZNAFAMZ,mixed,Unisex
ADIDAS IDAS Alpharesponse Shoes,7499.0,7499.0,0.0,https://www.jumia.com.eg/adidas-idas-alpharesponse-shoes-132013485.html,adidas,AD537FS2MBQ5RNAFAMZ,textile,Unisex
"Soft Ballerina Shoes for Women and Girls, Women's Boots",160.0,160.0,0.0,https://www.jumia.com.eg/generic-soft-ballerina-shoes-for-women-and-girls-womens-boots-107222649.html,adidas,GE810FS37VFI6NAFAMZ,rubber,Men
"Crocs Girls' Sandal, Great Design - Pink",99.0,200.0,0.0051,https://www.jumia.com.eg/generic-crocs-girls-sandal-great-design-pink-133834588.html,adidas,GE810FS3495CPNAFAMZ,mixed,Kids
"Crocs for boys, trendy and stylish design - Black",155.0,450.0,0.0066,https://www.jumia.com.eg/generic-crocs-for-boys-trendy-and-stylish-design-black-133895759.html,adidas,GE810FS38JT95NAFAMZ,mixed,Kids
ADIDAS ADIDAS F50 League Firm/Multi-Ground Cleats Kids,4845.5,5499.0,0.0024,https://www.jumia.com.eg/adidas-adidas-f50-league-firmmulti-ground-cleats-kids-130704294.html,adidas,AD537FS2GUQV3NAFAMZ,textile,Kids
Geometric Slide Slipper for Kids - Navy,117.5,334.0,0.006500000000000001,https://www.jumia.com.eg/onda-geometric-slide-slipper-for-kids-navy-101162086.html,adidas,ON210FS2S1DRYNAFAMZ,mixed,Kids
Starter DivaWalk Women Sneakers - Navy,975.0,975.0,0.0,https://www.jumia.com.eg/starter-divawalk-women-sneakers-navy-107222667.html,starter,ST352FS2X5MM6NAFAMZ,mixed,Men
Desert Sportive Canvas Lace-up Sneakers For Kids,259.0,539.0,0.0052,https://www.jumia.com.eg/desert-sportive-canvas-lace-up-sneakers-for-kids-54253841.html,desert,DE403FS08TYY5NAFAMZ,mixed,Kids
ADIDAS Galaxy 7 Running Shoes,2104.0,3599.0,0.0042,https://www.jumia.com.eg/adidas-galaxy-7-running-shoes-133686195.html,adidas,AD537FS2MRJAXNAFAMZ,textile,Unisex
Activ Black Lace Up Comfy Sneakers,1759.0,2999.0,0.0040999999999999995,https://www.jumia.com.eg/activ-black-lace-up-comfy-sneakers-129997869.html,activ,AC452FS397TKONAFAMZ,mixed,Unisex
Nike W Downshifter 13 Womens Footwear,6493.5,7629.0,0.0015,https://www.jumia.com.eg/nike-w-downshifter-13-womens-footwear-129943040.html,nike,NI948FS1PXTWWNAFAMZ,mixed,Men
Flat Sneaker Shoes Casual For Kids - White & Blue,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-blue-130680741.html,adidas,GE810FS1WALQ3NAFAMZ,leather,Kids
ed Elegant Ballerina - White,275.0,375.0,0.0027,https://www.jumia.com.eg/generic-ed-elegant-ballerina-white-100766699.html,adidas,GE810FS3AVJT8NAFAMZ,mixed,Unisex
ADIDAS IDAS Breaknet 2.0 Shoes,4599.0,4599.0,0.0,https://www.jumia.com.eg/adidas-idas-breaknet-2.0-shoes-132958525.html,adidas,AD537FS2IUG1VNAFAMZ,synthetic,Unisex
ADIDAS IDAS Duramo Speed Running Shoes - Ftwwht/Ftwwht/Halsil,6401.0,6999.0,0.0009,https://www.jumia.com.eg/adidas-idas-duramo-speed-running-shoes-ftwwhtftwwhthalsil-133009552.html,adidas,AD537FS22RTW1NAFAMZ,rubber,Unisex
Glitter Women Sneakers - GREY,768.0,1200.0,0.0036,https://www.jumia.com.eg/glitter-women-sneakers-grey-133836601.html,glitter,GL733FS1TVWRDNAFAMZ,suede,Men
Activ Textile Comfy Slip On Shoes - Black,1259.0,2999.0,0.0058,https://www.jumia.com.eg/activ-textile-comfy-slip-on-shoes-black-133729797.html,activ,AC452FS2Z1KYLNAFAMZ,textile,Unisex
ADIDAS MERCEDES - AMG PETRONAS FORMULA ONE TEAM ULTIMASHOW 2.0 SHOES CHILDREN,2376.0,2999.0,0.0042,https://www.jumia.com.eg/adidas-mercedes-amg-petronas-formula-one-team-ultimashow-2.0-shoes-children-133686235.html,adidas,AD537FS2J92U1NAFAMZ,synthetic,Unisex
Reebok Nfx Trainer Shoes - Blue,7271.0,8549.0,0.0015,https://www.jumia.com.eg/reebok-nfx-trainer-shoes-blue-130148044.html,reebok,RE030FS2DS807NAFAMZ,mesh,Unisex
ADIDAS Rapid Court Mid Winterized Shoes,2221.0,3799.0,0.0042,https://www.jumia.com.eg/adidas-rapid-court-mid-winterized-shoes-133686241.html,adidas,AD537FS1W168PNAFAMZ,synthetic,Unisex
Newfeel Soft 140 Kids' Walking Shoes,1499.0,1499.0,0.0,https://www.jumia.com.eg/newfeel-soft-140-kids-walking-shoes-24954986.html,newfeel,NE114FS151R12NAFAMZ,mixed,Kids
70*74*26 Wooden Shoe Rack from Antika Woods Store,2049.0,2049.0,0.0,https://www.jumia.com.eg/generic-707426-wooden-shoe-rack-from-antika-woods-store-52903820.html,adidas,GE810FD01OOCTNAFAMZ,mixed,Unisex
ADIDAS Duramo Sl Shoes Kids,1987.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-duramo-sl-shoes-kids-133540253.html,adidas,AD537FS28HWHHNAFAMZ,synthetic,Kids
Reebok Energen Tech Sneakers - White,6009.0,7069.0,0.0015,https://www.jumia.com.eg/reebok-energen-tech-sneakers-white-130977808.html,reebok,RE030FS2ZOUA7NAFAMZ,leather,Unisex
Flat Ballerina Knitwear for Women - Beige,199.0,325.0,0.0039000000000000003,https://www.jumia.com.eg/generic-flat-ballerina-knitwear-for-women-beige-117257150.html,adidas,GE810FS1QM9RBNAFAMZ,mixed,Men
LC Waikiki Cross Strap Baby Girl Sandals,349.0,699.0,0.005,https://www.jumia.com.eg/lc-waikiki-cross-strap-baby-girl-sandals-133855317.html,lc waikiki,LC160FS2U0R09NAFAMZ,mixed,Kids
ADIDAS IDAS Women Ultrarun 5 Running Shoes -White,6999.0,6999.0,0.0,https://www.jumia.com.eg/adidas-idas-women-ultrarun-5-running-shoes-white-130482967.html,adidas,AD537FS2XC6TVNAFAMZ,textile,Men
mintra a Women's Cai Slip On Sneakers - Black x Red,690.0,690.0,0.0,https://www.jumia.com.eg/mintra-a-womens-cai-slip-on-sneakers-black-x-red-130113294.html,mintra,MI869MW2GUJGFNAFAMZ,mixed,Men
Silver Shoes Women Red Medical Loafer 3 Cm Heel Made Of Genuine Leather,625.0,625.0,0.0,https://www.jumia.com.eg/silver-shoes-women-red-medical-loafer-3-cm-heel-made-of-genuine-leather-122959549.html,silver shoes,BR123FS37UV6ANAFAMZ,leather,Men
NOW SHOES BO6 Men's Easy Slip On Shoes Backless Design Comfy Sole,350.0,560.0,0.0038,https://www.jumia.com.eg/now-shoes-bo6-mens-easy-slip-on-shoes-backless-design-comfy-sole-133545326.html,now shoes,BR769FS2ONTK5NAFAMZ,mixed,Men
ADIDAS Courtblock Shoes,2923.0,4999.0,0.0042,https://www.jumia.com.eg/adidas-courtblock-shoes-133753147.html,adidas,AD537FS2VOBZPNAFAMZ,synthetic,Unisex
Casual Sneakers with Comfortable Sole - Available in Various Colors and Sizes,650.0,1000.0,0.0034999999999999996,https://www.jumia.com.eg/generic-casual-sneakers-with-comfortable-sole-available-in-various-colors-and-sizes-133581000.html,adidas,GE810FS1NJQSLNAFAMZ,mixed,Unisex
Skechers Arch Comfort B Sweet Sneakers - Rose,6716.0,7899.0,0.0015,https://www.jumia.com.eg/skechers-arch-comfort-b-sweet-sneakers-rose-130119084.html,skechers,SK596FS2G63TRNAFAMZ,synthetic,Unisex
Activ Athletic Hiking Water Shoes For Swimming - Orange & Black,425.0,999.0,0.005699999999999999,https://www.jumia.com.eg/activ-athletic-hiking-water-shoes-for-swimming-orange-black-91509687.html,activ,AC452FS1AULZRNAFAMZ,synthetic,Unisex
Anta Running Shoes for Women - Black,4503.5,4869.0,0.0015,https://www.jumia.com.eg/anta-running-shoes-for-women-black-130129214.html,anta,AN244FS2C4DONNAFAMZ,mixed,Men
Starter Swift Turf - White,1190.0,1190.0,0.0,https://www.jumia.com.eg/starter-swift-turf-white-133780782.html,starter,ST352FS24MOALNAFAMZ,mixed,Unisex
Decathlon Kids' Low Lace-up Walking Shoes Sizes 2.5 To 5 - Blue,1299.0,1299.0,0.0,https://www.jumia.com.eg/decathlon-kids-low-lace-up-walking-shoes-sizes-2.5-to-5-blue-48745406.html,decathlon,DE787FS0ZZR7KNAFAMZ,mixed,Kids
ADIDAS IDAS Supernova Ease Shoes,6999.0,6999.0,0.0,https://www.jumia.com.eg/adidas-idas-supernova-ease-shoes-132958537.html,adidas,AD537FS2VCJR7NAFAMZ,synthetic,Unisex
vbranda Sneakers Flat-Side Arrows-SN-8-BLACK,494.0,949.0,0.0048,https://www.jumia.com.eg/vbranda-sneakers-flat-side-arrows-sn-8-black-57114130.html,vbranda,VB798FS01VBQVNAFAMZ,leather,Unisex
ADIDAS Runfalcon 5 Running Shoes,2455.0,4199.0,0.0042,https://www.jumia.com.eg/adidas-runfalcon-5-running-shoes-133686245.html,adidas,AD537FS2JUIFTNAFAMZ,synthetic,Unisex
Skechers Bobs B Flex Lo Sports Footwear - Navy,4969.0,4969.0,0.0,https://www.jumia.com.eg/skechers-bobs-b-flex-lo-sports-footwear-navy-133583033.html,skechers,SK596FS277H6TNAFAMZ,synthetic,Unisex
Activ Patterned Slip On Textile Sneakers For Girls - Simon,999.0,3999.0,0.0075,https://www.jumia.com.eg/activ-patterned-slip-on-textile-sneakers-for-girls-simon-133595722.html,activ,AC452FS2135V1NAFAMZ,textile,Kids
Diseny Strawberries Perforated Slide Slippers for Kids - Rose,100.0,265.0,0.0062,https://www.jumia.com.eg/onda-diseny-strawberries-perforated-slide-slippers-for-kids-rose-38689705.html,adidas,ON210FS0U8SIJNAFAMZ,mixed,Kids
Reebok Zig Dynamica 5 Low Shoes - White for Men,7294.0,8579.0,0.0015,https://www.jumia.com.eg/reebok-zig-dynamica-5-low-shoes-white-for-men-130148047.html,reebok,RE030FS2VN85JNAFAMZ,mesh,Men
NOW SHOES MK06 Women’s Sport Sneakers – Trendy & Comfortable Design.,559.0,910.0,0.0039000000000000003,https://www.jumia.com.eg/now-shoes-mk06-womens-sport-sneakers-trendy-comfortable-design.-133541096.html,now shoes,GE810FS2SMKG5NAFAMZ,mixed,Men
Anta X-Game Shoes For Men - Black,4866.0,4869.0,0.0001,https://www.jumia.com.eg/anta-x-game-shoes-for-men-black-130126919.html,anta,AN244FS36AEWNNAFAMZ,mixed,Men
Nike Wmns Juniper Trail 2 Gtx Running Shoes,9053.0,10639.0,0.0015,https://www.jumia.com.eg/nike-wmns-juniper-trail-2-gtx-running-shoes-131477449.html,nike,NI948FS37SBQDNAFAMZ,synthetic,Unisex
Women Sock Sneakers - Beige,249.0,249.0,0.0,https://www.jumia.com.eg/generic-women-sock-sneakers-beige-133719342.html,adidas,GE810FS22259XNAFAMZ,mixed,Men
Activ Black High Heel Practical Sneakers,1399.0,2999.0,0.0053,https://www.jumia.com.eg/activ-black-high-heel-practical-sneakers-131348683.html,activ,AC452FS2AKHI1NAFAMZ,mesh,Unisex
Anta Cross-Training Shoes for Men - Black,4503.5,4869.0,0.0015,https://www.jumia.com.eg/anta-cross-training-shoes-for-men-black-130127018.html,anta,AN244FS2ZT04NNAFAMZ,mixed,Men
Flat Sneaker Shoes Casual For Kids - White & blue,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-blue-130679965.html,adidas,GE810FS2LH04JNAFAMZ,leather,Kids
Reebok Court Advance Shoes-Low - White,5949.0,6989.0,0.0015,https://www.jumia.com.eg/reebok-court-advance-shoes-low-white-130148026.html,reebok,RE030FS2OI0W7NAFAMZ,leather,Unisex
Sneaker For Women - Light And Soft Sole - White x Beige,249.0,249.0,0.0,https://www.jumia.com.eg/generic-sneaker-for-women-light-and-soft-sole-white-x-beige-133893658.html,adidas,GE810FS32IWM1NAFAMZ,leather,Men
Activ Leather Low Cut Sneakers White & Purple,1679.0,3999.0,0.0058,https://www.jumia.com.eg/activ-leather-low-cut-sneakers-white-purple-133643032.html,activ,AC452FS21924PNAFAMZ,leather,Unisex
Blue Bird Sport Shoes PL103 Stars Blue,399.0,1000.0,0.006,https://www.jumia.com.eg/blue-bird-sport-shoes-pl103-stars-blue-132104887.html,blue bird,BL296FS2YH5X7NAFAMZ,faux leather,Unisex
Reebok Energen Tech Shoes-Low - Grey,6008.0,7059.0,0.0015,https://www.jumia.com.eg/reebok-energen-tech-shoes-low-grey-130148034.html,reebok,RE030FS2D6SEFNAFAMZ,mesh,Unisex
For Girl - White,245.0,500.0,0.0051,https://www.jumia.com.eg/generic-for-girl-white-38651583.html,adidas,GE810FS0MXIW3NAFAMZ,leather,Kids
NOW SHOES Women’s Sport Shoes MKF-02 – Stylish & Comfortable,559.0,559.0,0.0,https://www.jumia.com.eg/now-shoes-womens-sport-shoes-mkf-02-stylish-comfortable-133674261.html,now shoes,BR769FS1X7L8XNAFAMZ,mixed,Men
ADIDAS Runfalcon 5 Wide Running Shoes-IE0552,3149.25,4199.0,0.0025,https://www.jumia.com.eg/adidas-runfalcon-5-wide-running-shoes-ie0552-133883938.html,adidas,AD537FS31IG41NAFAMZ,textile,Unisex
"Luxury 5-Tier Shoe Rack with 8 Hooks, Multi-Storage Rack with Coat, Hat and Umbrella Holder for Bedroom, Hallway and Entryway - Black",497.0,600.0,0.0017000000000000001,https://www.jumia.com.eg/luxury-5-tier-shoe-rack-with-8-hooks-multi-storage-rack-with-coat-hat-and-umbrella-holder-for-bedroom-hallway-and-entryway-black-generic-mpg3862008.html,adidas,GE810FD394SNLNAFAMZ,mixed,Unisex
Vinitto Printed Slip On Comfy Dark Grey Sneakers for Kids,344.0,790.0,0.005600000000000001,https://www.jumia.com.eg/vinitto-printed-slip-on-comfy-dark-grey-sneakers-for-kids-133684980.html,vinitto,VI949FS1SV5AXNAFAMZ,mixed,Kids
Silver Shoes Women Black Verne Flat Ballerina Made Of Genuine Leather,600.0,600.0,0.0,https://www.jumia.com.eg/silver-shoes-women-black-verne-flat-ballerina-made-of-genuine-leather-133621052.html,silver shoes,BR123FS22FGD5NAFAMZ,leather,Men
mintra a Women's Cai Wire Easy Wear Sneakers - Orange x White,690.0,690.0,0.0,https://www.jumia.com.eg/mintra-a-womens-cai-wire-easy-wear-sneakers-orange-x-white-130113282.html,mintra,MI869MW24CFR3NAFAMZ,mixed,Men
Activ Mint Green High Heel Practical Sneakers,1399.0,2999.0,0.0053,https://www.jumia.com.eg/activ-mint-green-high-heel-practical-sneakers-131348685.html,activ,AC452FS2MH5LLNAFAMZ,mesh,Unisex
Reebok Lite 4 Shoes - Black,5147.0,6049.0,0.0015,https://www.jumia.com.eg/reebok-lite-4-shoes-black-130148063.html,reebok,RE030FS290R5ZNAFAMZ,mesh,Unisex
Reebok Zig Dynamica 5 Shoes-Low - White,7294.0,8579.0,0.0015,https://www.jumia.com.eg/reebok-zig-dynamica-5-shoes-low-white-130148030.html,reebok,RE030FS1PDG7BNAFAMZ,mesh,Unisex
Women Sock Sneakers - Black,249.0,249.0,0.0,https://www.jumia.com.eg/generic-women-sock-sneakers-black-131723813.html,adidas,GE810FS26HMRTNAFAMZ,mixed,Men
Nike Wmns Air Winflo 9 Running Shoes,8266.0,9719.0,0.0015,https://www.jumia.com.eg/nike-wmns-air-winflo-9-running-shoes-131477386.html,nike,NI948FS2S8WUDNAFAMZ,synthetic,Unisex
Skechers Skech-Air Dynamight 2.0 Sneakers - Black Mauve,6318.0,7429.0,0.0015,https://www.jumia.com.eg/skechers-skech-air-dynamight-2.0-sneakers-black-mauve-130119111.html,skechers,SK596FS1U77LRNAFAMZ,textile,Unisex
Men's Genuine Leather Shoes - Perfect For Formal Occasions,689.99,950.0,0.0027,https://www.jumia.com.eg/generic-mens-genuine-leather-shoes-perfect-for-formal-occasions-107419249.html,adidas,GE810FS37OC9ANAFAMZ,leather,Men
Desert Women's Fashion Sneakers – Stylish Basic Design,512.0,679.0,0.0025,https://www.jumia.com.eg/desert-womens-fashion-sneakers-stylish-basic-design-133650287.html,desert,DE403FS2Y3KCHNAFAMZ,leather,Men
Windy Cozy Fur Slide Slipper For Women - Cashmere,155.0,400.0,0.0060999999999999995,https://www.jumia.com.eg/onda-windy-cozy-fur-slide-slipper-for-women-cashmere-128391938.html,adidas,ON210FS31I13QNAFAMZ,mixed,Men
Activ Perforated Velcro Closure Youth Sneakers - White,1359.0,2999.0,0.0055000000000000005,https://www.jumia.com.eg/activ-perforated-velcro-closure-youth-sneakers-white-133729794.html,activ,AC452FS2H6KT9NAFAMZ,leather,Unisex
Fashion Women Mesh Sneakers-Gray,229.0,229.0,0.0,https://www.jumia.com.eg/generic-fashion-women-mesh-sneakers-gray-31254688.html,adidas,GE810FS1GRZ31NAFAMZ,mesh,Men
Activ Orange Detail For Nude Pink Lace Closure Sneakers,745.0,1999.0,0.0063,https://www.jumia.com.eg/activ-orange-detail-for-nude-pink-lace-closure-sneakers-68982946.html,activ,AC452FS12NNIYNAFAMZ,textile,Unisex
"Activ Self Pattern Textile Sneakers - Black, Grey & Lilac",1399.0,2499.0,0.0044,https://www.jumia.com.eg/activ-self-pattern-textile-sneakers-black-grey-lilac-95774110.html,activ,AC452FS00OLM7NAFAMZ,textile,Unisex
ADIDAS IDAS Response Super Shoes Running Shoes - White,7499.0,7499.0,0.0,https://www.jumia.com.eg/adidas-idas-response-super-shoes-running-shoes-white-131457299.html,adidas,AD537FS3AN5W5NAFAMZ,textile,Unisex
ADIDAS IDAS Advantage 2.0 Shoes,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-idas-advantage-2.0-shoes-132013501.html,adidas,AD537FS1TT2A7NAFAMZ,textile,Unisex
Ice Club Round Toecap Straw & Leather Flats - Beige,174.0,400.0,0.005699999999999999,https://www.jumia.com.eg/ice-club-round-toecap-straw-leather-flats-beige-26083752.html,ice club,BR699FS0FBNM6NAFAMZ,mixed,Unisex
Women Sneakers Black,299.0,299.0,0.0,https://www.jumia.com.eg/women-sneakers-black-generic-mpg1034394.html,adidas,GE810FS07858QNAFAMZ,mixed,Men
Nike Max Sc Footwear Shoes - White/Univ Red-Obsidian,10636.0,11709.0,0.0009,https://www.jumia.com.eg/nike-max-sc-footwear-shoes-whiteuniv-red-obsidian-132049011.html,nike,NI948FS1U54P3NAFAMZ,synthetic,Unisex
LC Waikiki Elsa Printed Baby Girl's Sneakers,1039.0,1299.0,0.002,https://www.jumia.com.eg/lc-waikiki-elsa-printed-baby-girls-sneakers-133669762.html,lc waikiki,LC160FS23HOWPNAFAMZ,mixed,Kids
Lace Up Sneakers - Black G,349.0,349.0,0.0,https://www.jumia.com.eg/generic-lace-up-sneakers-black-g-133388115.html,adidas,GE810FS2I0HNXNAFAMZ,textile,Unisex
Anta Cross-Training Shoes for Women - Multi Color,4084.0,4799.0,0.0015,https://www.jumia.com.eg/anta-cross-training-shoes-for-women-multi-color-130126946.html,anta,AN244FS2Q7PKNNAFAMZ,mixed,Men
ADIDAS IDAS Copa Pure 3 League Turf Boots Kids,3999.0,3999.0,0.0,https://www.jumia.com.eg/adidas-idas-copa-pure-3-league-turf-boots-kids-130704281.html,adidas,AD537FS1YEB3ZNAFAMZ,synthetic,Kids
Activ Lace Up Round Toecap Youth Sneakers - Navy Blue & Orange,1399.0,2999.0,0.0053,https://www.jumia.com.eg/activ-lace-up-round-toecap-youth-sneakers-navy-blue-orange-133729837.html,activ,AC452FS2VJ4HPNAFAMZ,textile,Unisex
ADIDAS ID8763 Galaxy 7 Running Shoes,2104.0,3599.0,0.0042,https://www.jumia.com.eg/adidas-id8763-galaxy-7-running-shoes-133849600.html,adidas,AD537FS1NY8MPNAFAMZ,mixed,Unisex
Puma Night Runner V3 Black White Shoes,6084.0,7149.0,0.0015,https://www.jumia.com.eg/puma-night-runner-v3-black-white-shoes-131477619.html,puma,PU466FS364B8LNAFAMZ,textile,Unisex
Skechers Go Walk Travel Sneakers - Black Black,2862.0,5539.0,0.0058,https://www.jumia.com.eg/skechers-go-walk-travel-sneakers-black-black-130119151.html,skechers,SK596FS1WKY0VNAFAMZ,textile/synthetic,Unisex
Starter DivaWalk Women Sneakers - Light Grey,975.0,975.0,0.0,https://www.jumia.com.eg/starter-divawalk-women-sneakers-light-grey-107222670.html,starter,ST352FS1S2PVINAFAMZ,mixed,Men
Women's Shoes White Small Size star,229.0,229.0,0.0,https://www.jumia.com.eg/generic-womens-shoes-white-small-size-star-61913098.html,adidas,GE810FS1H09GSNAFAMZ,leather,Men
Puma Night Runner V3 Black Black Shoes,6084.0,7149.0,0.0015,https://www.jumia.com.eg/puma-night-runner-v3-black-black-shoes-131477620.html,puma,PU466FS1P4QEDNAFAMZ,textile,Unisex
Anta Cross-Training Shoes For Women - Multi Color,4503.5,4869.0,0.0015,https://www.jumia.com.eg/anta-cross-training-shoes-for-women-multi-color-130127047.html,anta,AN244FS2VMYW7NAFAMZ,mixed,Men
Nike Wmns Metcon 8 Training Shoes,10723.0,12609.0,0.0015,https://www.jumia.com.eg/nike-wmns-metcon-8-training-shoes-131477448.html,nike,NI948FS31TZOLNAFAMZ,synthetic,Unisex
Jellies Kids Mini Boot,550.0,550.0,0.0,https://www.jumia.com.eg/jellies-kids-mini-boot-133749216.html,jellies,GE810FS2O13T9NAFAMZ,rubber,Kids
Starter Luna Women Sneaker - White/Turqouise,1272.0,1590.0,0.002,https://www.jumia.com.eg/starter-luna-women-sneaker-whiteturqouise-133714387.html,starter,ST352FS2Y6HD1NAFAMZ,mixed,Men
NOW SHOES MK06 Women’s Sport Sneakers – Trendy & Comfortable Design.,559.0,910.0,0.0039000000000000003,https://www.jumia.com.eg/now-shoes-mk06-womens-sport-sneakers-trendy-comfortable-design.-133541098.html,now shoes,GE810FS34J8JPNAFAMZ,mixed,Men
Basic Lace-up Sneakers For Women - White,224.0,224.0,0.0,https://www.jumia.com.eg/generic-basic-lace-up-sneakers-for-women-white-68587144.html,adidas,GE810FS0QAWEYNAFAMZ,leather,Men
Casual Shoes - Comfortable and Stylish Footwear,199.0,350.0,0.0043,https://www.jumia.com.eg/generic-casual-shoes-comfortable-and-stylish-footwear-131477573.html,adidas,GE810FS29WRETNAFAMZ,mixed,Unisex
Ballerina Gorgeous Design - Beige,285.0,600.0,0.0053,https://www.jumia.com.eg/generic-ballerina-gorgeous-design-beige-61603135.html,adidas,GE810FS0VMRUGNAFAMZ,faux leather,Unisex
Nike Court Royale 2 Be Footwear Shoes - White/White-White,8273.0,9109.0,0.0009,https://www.jumia.com.eg/nike-court-royale-2-be-footwear-shoes-whitewhite-white-132049017.html,nike,NI948FS2TV4ZRNAFAMZ,synthetic,Unisex
Flat Sneaker Shoes Casual For Kids - White & Light Gray,600.0,750.0,0.0027,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-light-gray-39049655.html,adidas,GE810FS0X5PU5NAFAMZ,leather,Kids
ADIDAS ADIDAS F50 League Turf Boots Kids,4475.0,5499.0,0.0024,https://www.jumia.com.eg/adidas-adidas-f50-league-turf-boots-kids-130704295.html,adidas,AD537FS2MT2WVNAFAMZ,textile,Kids
Activ Leather Casual Canvas White & Pink,1999.0,3999.0,0.005,https://www.jumia.com.eg/activ-leather-casual-canvas-white-pink-133643018.html,activ,AC452FS2ZS77TNAFAMZ,leather,Unisex
Puma Softride Carson Mauve Mist-Midnight Plum Shoes,5752.0,6759.0,0.0015,https://www.jumia.com.eg/puma-softride-carson-mauve-mist-midnight-plum-shoes-131477630.html,puma,PU466FS1PQ605NAFAMZ,textile,Unisex
Puma Transport Black Footwear Shoes - Unisex Sports Sneakers,5531.0,6499.0,0.0015,https://www.jumia.com.eg/puma-transport-black-footwear-shoes-unisex-sports-sneakers-131477717.html,puma,PU466FS2U9SATNAFAMZ,textile,Unisex
LC Waikiki Lace-Up Women's Sneakers With Mesh Detail,874.0,999.0,0.002,https://www.jumia.com.eg/lc-waikiki-lace-up-womens-sneakers-with-mesh-detail-133669755.html,lc waikiki,LC160FS2KR9G9NAFAMZ,mixed,Men
Desert Fashion Sneakers From Leather for Women,498.0,609.0,0.0018,https://www.jumia.com.eg/desert-fashion-sneakers-from-leather-for-women-82441542.html,desert,DE403FS0ELFGCNAFAMZ,leather,Men
Desert Women's Fashion Sneakers – Side Colored Design,528.0,699.0,0.0024,https://www.jumia.com.eg/desert-womens-fashion-sneakers-side-colored-design-133650292.html,desert,DE403FS24XBPDNAFAMZ,leather,Men
